Quelle,Stadt,URL PARENT,Dateibezeichnung,URL Datei,Format,Beschreibung,Zeitlicher Bezug,Lizenz,Kosten,Veröffentlichende Stelle,Arbeitsmarkt,Bevölkerung,Bildung und Wissenschaft,Haushalt und Steuern,Stadtentwicklung und Bebauung,Wohnen und Immobilien,Sozialleistungen,Öffentl. Sicherheit,Gesundheit,Kunst und Kultur,Land- und Forstwirtschaft,Sport und Freizeit,Umwelt,Transport und Verkehr,"Energie, Ver- und Entsorgung",Politik und Wahlen,Gesetze und Justiz,Wirtschaft und Wirtschaftsförderung,Tourismus,Verbraucher,Sonstiges,Noch nicht kategorisiert
d,hamburg.de,,Bebauungsplan Wandsbek 77 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Wandsbek 77 für das Gebiet zwischen der Wandse beziehungsweise dem Holzmühlenteich, der Holzmühlenstraße und der Wandsbeker Zollstraße (Bezirk Wandsbek, Ortsteil 507) wird festgestellt.
Das Plangebiet wird wie folgt begrenzt:
Über die Flurstücke 3701, 3702, 443 und 3108 der Gemarkung Wandsbek - Holzmühlenstraße - Wandsbeker Zollstraße - Westgrenze des Flurstücks 2648, Westgrenze und über das Flurstück 3692 der Gemarkung Wandsbek (Bezirk Wandsbek, Ortsteil 507).",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Organigramm des Bezirksamtes Harburg (aktuell),http://www.hamburg.de/harburg/,PDF,Organigramm des Bezirksamtes Harburg.,,dl-de-by-1.0,,"Bezirksämter, Bezirksamt Harburg",,,,x,,,,,,,,,,,,,,,,,x,
d,hamburg.de,,Bebauungsplan Othmarschen 5 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Othmarschen 5 für das Plangebiet Elbchaussee - Schulberg - Elbufer - Westgrenzen der Flurstücke 1317, 1315 und 1313 der Gemarkung Othmarschen (Bezirk Altona, Ortsteil 218) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Schulstammdaten und Schülerzahlen der Hamburger Schulen,,"GML,WMS","Für jede Schule und ggf. ihre Zweigstellen werden dargestellt:

- Adresse (Straße, Hausnummer, PLZ, Ort, Geoposition)
- Kontaktdaten (Telefon, E-Mail-Funktionspostfach, Fax, Homepage)
- Schulmerkmale (Schulnummer, Zweigstelle ja/nein, Schulform nach Haushaltskapitel, Erwachsenenbildung ja/nein, Telefonnummer der Schulaufsicht, zugehöriger ReBBZ-Standort)
- Zahl der Schüler",,dl-de-by-1.0,,Behörde für Schule und Berufsbildung,,,,x,,,,,,,,,,,,,,,,,x,
d,hamburg.de,,Bebauungsplan Eppendorf 15 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Eppendorf 15 für den Geltungsbereich Gaedechensweg-Trummersweg-Heilwigstraße-Arnold-Heise-Straße (Bezirk Hamburg-Nord, Ortsteil 404) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Barmbek-Sued 19 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Barmbek-Süd 19 für den Ge-tungsbereich Oberaltenallee-Wagnerstraße-Südostgrenze des Flurstücks 2199 sowie Nordost-, Südost- und Südwestgrenze des Flurstücks 5130 der Gemarkung Barmbek (Bezirk Hamburg-Nord, Ortsteil 422) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Billstedt 58 Blatt 2 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Billstedt 58 für den Geltungsbereich Bundesautobahn-Glinder Au-Steinfurths Diek-
Glinder Au-über die Flurstücke 355, 354, 368, 371, 353, 416 (Mümmelmannsberg), 421,422,411 (Havighorster Redder), 423, 1241, 424 bis 428 und 431 zur Ostgrenze des Flurstücks 444 der Gemarkung Kirchsteinbek-Steinbeker Hauptstraße-
Billstedter Hauptstraße (Bezirk Hamburg-Mitte, Ortsteil 131) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Ohlsdorf 6 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Ohlsdorf 6 für das Plangebiet Wellingsbütteler Landstraße-Schluchtweg-Stübeheide-Ostgrenze des Flurstücks 354 der Gemarkung Klein Borstel-Bahnanlagen-Kleine Horst-Verbindungsweg zwischen Kleine Horst und Stübeheide-Stübeheide (Bezirk Hamburg-Nord, Ortsteil 430) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Eppendorf 12 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Eppendorf 12 für den Geltungsbereich Tewesteg-Alster-Winterhuder Brücke-Ludolfstraße einschließlich östlich angrenzender Flurstücksteile der Gemarkung Eppendorf-Eppendorfer Landstraße bis zur Nordgrenze des Flurstücks 2714 einschließlich eines Teils des Flurstücks 2714 der Gemarkung Eppendorf (Bezirk Hamburg-Nord, Ortsteil 405) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Rahlstedt 115 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Rahlstedt 115 für den Geltungsbereich südlich Stapelfelder Straße zwischen Rahlstedter Straße im Westen und Prehnsweg im Osten sowie nördlich des Waldgebietes an der Straße Wehlbrook (Bezirk Wandsbek, Ortsteil 526) wird festgestellt.
Das Gebiet wird wie folgt begrenzt:
Rahlstedter Straße - Stapelfelder Straße - Ostgrenze des Flurstücks 262, Nord- und Ostgrenzen der Flurstücke 1294 und 1295, Südgrenzen der Flurstücke 253 und 252, Ost-, Südwest- und Südgrenze des Flurstücks 251 (Klettenstieg), über die Flurstücke 251 (Klettenstieg) und 646, Westgrenzen der Flurstücke 664 und 272, Nordgrenze des Flurstücks 664 der Gemarkung Neu-Rahlstedt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Schnelsen 84 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Schnelsen 84 für den Geltungsbereich südlich der Frohmestraße, nördlich des Dachsberg und westlich der Kollau (Bezirk Eimsbüttel, Ortsteil 319) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Stellingen 8 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Stellingen 8 für den Geltungsbereich Ottensener Straße - Bahnanlagen - Volksparkstraße - Lederstraße (Bezirk Eimsbüttel, Ortsteil 321) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Niendorf 47 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Niendorf 47 für den Geltungsbereich Wieddüp - Am Martensgehölz - Bondenwald - Südgrenzen der Flurstücke 3565 und 4034 der Gemarkung Niendorf (Bezirk Eimsbüttel, Ortsteil 318) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Niendorf 83 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der vorhabenbezogene Bebauungsplan Niendorf 83 im Eckbereich Hadermanns Weg und Wendlohstraße (Bezirk Eimsbüttel, Ortsteil 318) wird festgestellt.
Das Gebiet wird wie folgt begrenzt:
Hadermanns Weg - Wendlohstraße - Südost-, Süd- und Westgrenze des Flurstücks 9385 (neu: 11637, 11638 und 11640) der Gemarkung Niendorf.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Altona-Nord 8 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Altona-Nord 8 für den Geltungsbereich Alsenstraße - Gefionstraße - Missundestraße - Stresemannstraße - Düppelstraße (Bezirk Altona, Ortsteil 208) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Othmarschen 30 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Othmarschen 30 für den Geltungsbereich Halbmondsweg-Agathe-Lasch-Weg-Emkendorfstraße- Liebermannstraße-Bernadottestraße (Bezirk Altona, Ortsteil 218) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Straßenbaumkataster Hamburg,,"GML,WMS,,CSV","Das Straßenbaumkataster umfasst die flächendeckende Darstellung der Bäume auf öffentlichen Straßenflurstücken als Grundlage der Baumkontrollen zur Verkehrssicherheit und der Planung. Wesentliche Datenfelder sind: Standort, Gattung/Art,  Pflanzjahr, Vitalität (ggf.CIR-Befliegung),  biologische Parameter, Schadensmerkmale.
Die schnelle grafische Visualisierung der Baumstandorte und Hintergrundkarten leistet eine integrierte GIS-Komponente. Die Sachdaten liegen in einer ACCESS-Datenbank vor. Erfasst im Rahmen fortlaufender Vermessungsgänge und Aktualisierungen. Fortschreibung im Rahmen der Baumkontrollen zur Verkehrssicherheit.

Das - Online-Straßenbaumkataster - umfasst die flächendeckende Darstellung der Bäume auf öffentlichen Straßenflurstücken. Jedem Baum sind die folgenden Datenfelder zugeordnet: Standort, Gattung/Art, Pflanzjahr, Kronendurchmesser und Stammumfang. Diese im Rahmen regelmäßiger Baumkontrollen erfassten Daten werden für das Internet jährlich aktualisiert. Sie stehen als WMS- u. WFS-Dienst sowie in den Formaten GML und Shape als Download zur Verfügung.",,dl-de-by-1.0,,"Behörde für Stadtentwicklung und Umwelt, Amt für Landes- und Landschaftsplanung",,,,,,,,,,,,,x,,,,,,,,,
d,hamburg.de,,Bebauungsplan Lokstedt 20 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Lokstedt 20 für das Plangebiet:
Wegeverbindung von der Vizelinstraße über die Flurstücke 2674, 1959, 2679, 2702 und 2592 zum Rimbertweg, von hier in nördlicher Richtung über das Flurstück 2591 zur Südgrenze des Flurstücks 2598 der Gemarkung Lokstedt (Bezirk Eimsbüttel, Ortsteil 317) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Sülldorf 14-Iserbrook 12 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Sülldorf 14 / Iserbrook 12 für den Geltungsbereich Sülldorfer Landstraße-Westgrenze des Flurstücks 2090 der Gemarkung Sülldorf-Nordgrenze der Bahnanlagen-Iserbrooker Weg-über die Flurstücke 1954, 183, 185, 186, 188 und 2085 der Gemarkung Sülldorf-Bahnanlagen (Bezirk Altona, Ortsteile 225 und 224) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Alsterdorf 20 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Alsterdorf 20 für den Geltungsbereich der Sengelmannstraße zwischen Dorothea-Kasten-Straße und der U-Bahnbrücke (Bezirk Hamburg-Nord, Ortsteil 407) wird festgestellt.
Das Gebiet wird wie folgt begrenzt:
Westgrenze des Flurstücks 1057, über das Flurstück 737 (Rotbuchenstieg), Westgrenzen der Flurstücke 1572 und 1573, über das Flurstück 88 (Heilholtkamp), Westgrenzen der Flurstücke 1098, 1112, 1046, 459, 458, 451, 452, 1086, 1080, 1050, 1045, Nordgrenze des Flurstücks 1045, Südwestgrenze des Flurstücks 1654, über die Flurstücke 1654, 1653 und 1148 (Sengelmannstraße), Nordostgrenze des Flurstücks 1148, über das Flurstück 1148 (Brücke der oberirdischen Bahnanlage über die Sengelmannstraße), Südwestgrenze des Flurstücks 1148, Südgrenzen der Flurstücke 1055 und 1057 der Gemarkung Alsterdorf.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Lurup 36 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Lurup 36 für den Geltungsbereich Friedrichshulder Weg - Grenze der Gemarkung Lurup - Elbgaustraße - Spreestraße (Bezirk Altona, Ortsteil 219) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Wilhelmsburg 80 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der vorhabenbezogene Bebauungsplan Wilhelmsburg 80 für den Geltungsbereich zwischen Mühlenwettern und Kirchdorfer Straße (Bezirk Harburg, Ortsteil 713) wird festgestellt.
Das Gebiet wird wie folgt begrenzt:
Mühlenwettern - West- und Nordgrenze des Flurstücks 7908 der Gemarkung Wilhelmsburg - Kirchdorfer Straße - Südgrenzen der Flurstücke 7907 und 7908 der Gemarkung Wilhelmsburg.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Groß-Borstel 3 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Groß Borstel 3 für das Plangebiet Lokstedter Damm-Schrödersweg-Borsteler Chaussee- Brödermannsweg-Ostgrenzen der Flurstücke 103 und 1374, von hier über die Flurstücke 804, 1424 und 1423 zur Südgrenze des Flurstücks 1423 der Gemarkung Groß Borstel (Bezirk Hamburg-Nord, Ortsteil 406) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Maßnahmen nach Wasserrahmenrichtlinie,http://www.hamburg.de/wrrl/,GML,"Die Wasserwirtschaftlichen Maßnahmen beschreiben Aktivitäten, die auf bestimmten Gewässerabschnitten stattfinden, um die Qualität dort zu verbessern und die Vorgaben der Wasserrahmenrichtlinie zu erreichen. Die Zuordnung zu den Gewässern und Gewässerabschnitten erfolgt auf Basis der Stammdaten des Topologischen Gewässernetzes (RW SEG GEOM).",,dl-de-by-1.0,,"Behörde für Stadtentwicklung und Umwelt, Amt für Umweltschutz",,,,,,,,,,,,,x,,,,,,,,,
d,hamburg.de,,Geologische Karte 1:50 000,,"WMS,GML","Geologische Karte des Hamburger Raums (Busse 1989), untergliedert nach: 1. geologische Kürzel, 2. Genese, 3. Kaltzeiten, 4. Erdzeitalter, 5. pethrograhpischer Hauptgemengteil.",,dl-de-by-1.0,,"Behörde für Stadtentwicklung und Umwelt, Amt für Umweltschutz, Geologisches Landesamt",,,,,x,,,,,,,,,,,,,,,,,
d,hamburg.de,,WMS INSPIRE Bodennutzung gesamtstädtisch Hamburg,,WMS,"Das gesamtstädtische Planwerk (FNP), welches die geplante künftige Funktion von Flächen oder ihren sozioökonomischen Zweck sowie Restriktionen für die Gesamtfläche der Freien und Hansestadt Hamburg beschreibt, wird von diesem WebMapService (WMS) bereitgestellt.

OGC:WMS


Weitere Daten des Dienstes, die nicht standard-konform (ISO 19119) hinterlegt werden können, zum Teil gemäß INSPIRE-Direktive aber bereit zu stellen sind*:


Systemumgebung: ArcGISServer
(environmentDescription/gco:CharacterString= ArcGISServer)

Erläuterung zum Fachbezug: Zur genaueren Beschreibung der Daten und Datenverantwortung siehe Verweise
(supplementalInformation/gco:CharacterString= Zur genaueren Beschreibung der Daten und Datenverantwortung siehe Verweise)



---
* Nähere Informationen zur INSPIRE-Direktive: http://inspire.jrc.ec.europa.eu/implementingRulesDocs_md.cfm",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Amtlicher Anzeiger HGuV (Teil II),http://www.hamburg.de/justizbehoerde/,PDF,"Nach hamburgischem Landesrecht werden Veröffentlichungen durch Abdruck im Hamburgischen Gesetz- und Verordnungsblatt vorgenommen. Rechtsverbindlich ist deshalb ausschließlich die gedruckte Ausgabe des Hamburgischen Gesetz- und Verordnungsblattes Teile I und II (Amtlicher Anzeiger).

Eine Inhaltssuche kann nur über die Internetseite der <a href=""http://www.luewu.de/anzeiger/"">Firma Lütcke & Wulff</a> erfolgen.",,dl-de-by-1.0,,Behörde für Justiz und Gleichstellung,,,,,,,,,,,,,,,,,x,,,,,
d,hamburg.de,,Bebauungsplan Rahlstedt 95 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Rahlstedt 95 für den Geltungsbereich zwischen Greifenberger Straße und Wolliner Straße, westlich Arnswalder Straße (Bezirk Wandsbek, Ortsteil 526) wird festgestellt.
Das Gebiet wird wie folgt begrenzt:
Greifenberger Straße-Arnswalder Straße-Alter Zollweg-Nordost- und Südgrenze des Flurstücks 1578, Ostgrenze des Flurstücks 1579, Ost- und Südgrenze des Flurstücks 1580, Nord- und Ostgrenze des Flurstücks 1581, Ostgrenzen der Flurstücke 1582, 1583, 2271, 1584 bis 1588, 3908, 3909 und 1501 der Gemarkung Oldenfelde-Wolliner Straße- Westgrenze des Flurstücks 1521, West- und Nordgrenze des Flurstücks 2625 der Gemarkung Oldenfelde-Massower Weg-Alter Zollweg- Bublitzer Straße-Treptower Straße-Westgrenzen der Flurstücke 2398, 2961, 2962 und 3602 der Gemarkung Oldenfelde- Swinemünder Straße-über das Flurstück 2389, Westgrenze des Flurstücks 1085 der Gemarkung Oldenfelde.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Blankenese 34 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Blankenese 34 für den Geltungsbereich nordwestlich der Kreuzung Blankeneser Landstraße und Sülldorfer Kirchenweg (Bezirk Altona, Ortsteil 223) wird festgestellt.
Das Gebiet des wird wie folgt begrenzt:
Blankeneser Landstraße-Westgrenzen der Flurstücke 5538 und 682, über das Flurstück 682 (Bahnanlage) der Gemarkung Dockenhuden-Sülldorfer Kirchenweg.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Geologische Karte Quartärbasis 1:50 000,,"GML,WMS","Quartärbasiskarte als Isolinien- bzw. Höhenstufenkarte.
Die analoge Quartärbasiskarte (Linke1983) wird derzeit digital umgesetzt in ein GIS-System und in ein 3D Geländemodell.",,dl-de-by-1.0,,"Behörde für Stadtentwicklung und Umwelt, Amt für Umweltschutz, Geologisches Landesamt",,,,,x,,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Barmbek-Nord 18 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Barmbek-Nord 18 für den Geltungsbereich Bramfelder Straße-Habichtstraße-Osterbek-Wachtelstraße (Bezirk Hamburg-Nord, Ortsteil 426) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Harvestehude 13 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Harvestehude 13 für den Geltungsbereich zwischen Mittelweg-Sophienterrasse-Alsterkamp- Harvestehuder Weg-Alfred-Beit-Weg-Klosterstieg (Bezirk Eimsbüttel, Ortsteil 313) wird festgestellt.
Das Gebiet wird wie folgt begrenzt:
Mittelweg-Sophienterrasse-Alsterkamp-Nord-und Ostgrenze des Flurstücks 733, Ostgrenze des Flurstücks 1929, Nordgrenze des Flurstücks 830 der Gemarkung Harvestehude (Sophienterrasse)-Harvestehuder Weg-Südgrenze des Flurstücks 828, Ost-und Südgrenze des Flurstücks 2074, über das Flurstück 2147, Ostgrenze des Flurstücks 235 (Alfred-Beit-Weg), über das Flurstück 2149, Südgrenze des Flurstück 235, Süd-und Westgrenzen des Flurstücks 2191, Südgrenzen der Flurstücke 2091 und 209 der Gemarkung Harvestehude.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Wilhelmsburg 73 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Wilhelmsburg 73 für den Geltungsbereich Stillhorner Hauptdeich-über die Flurstücke 4541, 4369, 3412 (Stillhorner Weg), 7803, 3412, Ostgrenze des Flurstücks 4371, über das Flurstück 6301 der Gemarkung Wilhelmsburg (Bezirk Harburg, Ortsteil 714) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Rahlstedt 18 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Rahlstedt 18 für den Geltungsbereich Polarweg-Saseler Straße-Schierenberg (Bezirk Wandsbek, Ortsteil 526) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Schnelsen 29 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Schnelsen 29 für das Plangebiet Umgehungsstraße Schnelsen von der Südgrenze des Flurstücks 788 über die Flurstücke 787 und 789 der Gemarkung Schnelsen bis zur Oldesloer Straße - Oldesloer Straße vom Büttskamp bis zur Nordgrenze des Flurstücks 3340 einschließlich angrenzender Flurstücksteile der Gemarkung Schnelsen (Bezirk Eimsbüttel, Ortsteil 319) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bebauungsplan Eidelstedt 29 Hamburg,http://www.hamburg.de/bebauungsplaene-online.de,PDF,"Der Bebauungsplan Eidelstedt 29 für den Geltungsbereich Rungwisch vom Straßenkreuz Rungwisch/Duvenacker-Niendorfer Gehege-Dörpsweg zur Westgrenze des Flurstücks 1275 sowie Niendorfer Gehege zu den Ostgrenzen der Flurstücke 1064 und 1223 und Dörpsweg zu den Südgrenzen der Flurstücke 1236 und 3429 einschließlich angrenzender Flurstücksteile der Gemarkung Eidelstedt (Bezirk Eimsbüttel, Ortsteil 320) wird festgestellt.",,dl-de-by-1.0,,Landesbetrieb Geoinformation und Vermessung (LGV) Hamburg,,,,,x,x,,,,,,,,,,,,,,,,
d,hamburg.de,,Bewertungsereignisse nach Wasserrahmenrichtlinie,http://www.hamburg.de/wrrl/,GML,"Auf Basis des Topologischen Gewässernetzen gemäß RW-SEG-GEOM werden die Ereignisse erfasst, die den Zustand der Gewässer gemäß Wasserrahmenrichtlinie beschreiben und an die EU gemeldet werden.
Die Wasserrahmenrichtline (WRR) schreibt bestimmte, bis 2015 zu erzielende Gütewerte in verschiedenen Bewertungsklassen vor:
- Bewertung Chemie (erfolgt durch das Institut für Hygiene und Umwelt, HU)
- Bewertung Biologie: Flora und Fauna (BSU)
- Hydromorphologie, Gewässerstrukturgüte (BSU)
Jede Bewertung erfolgt anhand vorgegebener Attribute. Ermittelte Messwerte werden in der Regel zu Zustandswerten zusammengefasst (gut ¿ mittel ¿ schlecht). Bei bestimmten Attributen gibt es nur zwei Werte: Grenzwert eingehalten bzw. Grenzwert überschritten.
Die erforderlichen Meldungen an den Bund erfolgen zu bestimmten Stichtagen über ein normiertes XML-Schema und als Shape-Dateien.",,dl-de-by-1.0,,"Behörde für Stadtentwicklung und Umwelt, Amt für Umweltschutz",,,,,,,,,,,,,x,,,,,,,,,
